Latitude,Longitude,Elevation
-40.9618100,175.2755300,1441.0
-40.9618100,175.2754800,1439.0
-40.9618400,175.2753900,1436.0
-40.9619100,175.2753500,1434.0
-40.9620800,175.2751600,1425.0
-40.9623300,175.2747500,1413.0
-40.9624000,175.2745400,1408.0
-40.9624900,175.2744200,1407.0
-40.9625000,175.2742600,1403.0
-40.9625700,175.2741200,1398.0
-40.9625900,175.2738900,1390.0
-40.9627200,175.2735300,1381.0
-40.9628000,175.2731400,1372.0
-40.9628900,175.2729000,1365.0
-40.9630700,175.2726800,1360.0
-40.9633100,175.2724600,1350.0
-40.9636000,175.2720900,1339.0
-40.9637300,175.2718400,1335.0
-40.9638300,175.2716000,1329.0
-40.9639800,175.2714300,1323.0
-40.9641300,175.2713500,1325.0
-40.9643500,175.2712700,1322.0
-40.9644900,175.2711300,1319.0
-40.9646200,175.2708100,1314.0
-40.9646500,175.2705900,1314.0
-40.9647000,175.2705000,1314.0
-40.9648000,175.2701900,1309.0
-40.9651700,175.2695800,1305.0
-40.9652800,175.2694600,1308.0
-40.9654000,175.2692700,1310.0
-40.9655700,175.2690800,1313.0
-40.9656600,175.2689700,1314.0
-40.9657200,175.2687700,1316.0
-40.9659800,175.2683700,1321.0
-40.9660900,175.2682000,1322.0
-40.9662500,175.2681000,1322.0
-40.9662900,175.2680300,1323.0
-40.9663300,175.2679000,1322.0
-40.9664800,175.2677300,1325.0
-40.9665700,175.2676800,1328.0
-40.9667000,175.2675700,1333.0
-40.9668400,175.2674200,1339.0
-40.9669800,175.2673500,1344.0
-40.9671300,175.2672400,1349.0
-40.9672800,175.2670900,1352.0
-40.9674000,175.2668600,1351.0
-40.9674500,175.2667900,1350.0
-40.9674800,175.2666200,1348.0
-40.9674500,175.2663900,1344.0
-40.9674300,175.2662400,1344.0
-40.9673700,175.2661600,1343.0
-40.9673600,175.2659900,1342.0
-40.9673600,175.2658600,1341.0
-40.9673200,175.2657400,1340.0
-40.9673300,175.2655500,1339.0
-40.9672600,175.2654200,1337.0
-40.9672500,175.2652600,1334.0
-40.9671900,175.2650800,1333.0
-40.9672000,175.2649000,1333.0
-40.9671400,175.2645600,1333.0
-40.9671400,175.2641000,1338.0
-40.9672000,175.2636500,1346.0
-40.9672800,175.2633500,1347.0
-40.9672700,175.2630800,1348.0
-40.9672600,175.2628300,1347.0
-40.9673600,175.2625400,1344.0
-40.9673900,175.2622000,1341.0
-40.9676700,175.2617400,1336.0
-40.9678500,175.2615300,1335.0
-40.9680100,175.2614200,1337.0
-40.9683300,175.2612800,1337.0
-40.9687900,175.2612100,1335.0
-40.9691900,175.2611200,1333.0
-40.9693600,175.2610300,1334.0
-40.9695800,175.2609000,1337.0
-40.9698300,175.2608200,1340.0
-40.9701700,175.2607700,1344.0
-40.9705200,175.2607900,1351.0
-40.9707800,175.2608800,1357.0
-40.9709200,175.2609700,1358.0
-40.9709800,175.2609700,1358.0
-40.9710700,175.2611100,1360.0
-40.9712300,175.2613200,1360.0
-40.9714800,175.2617500,1359.0
-40.9715700,175.2618100,1357.0
-40.9716300,175.2620100,1358.0
-40.9716600,175.2621800,1357.0
-40.9717300,175.2623900,1356.0
-40.9717900,175.2625400,1355.0
-40.9719000,175.2626800,1355.0
-40.9719600,175.2628400,1355.0
-40.9720500,175.2630600,1354.0
-40.9721500,175.2631900,1355.0
-40.9722500,175.2632700,1356.0
-40.9725800,175.2633600,1352.0
-40.9728000,175.2633200,1344.0
-40.9730400,175.2632300,1339.0
-40.9733200,175.2631900,1338.0
-40.9737200,175.2632300,1328.0
-40.9738300,175.2632700,1325.0
-40.9739600,175.2634000,1322.0
-40.9741100,175.2636100,1318.0
-40.9742800,175.2636700,1315.0
-40.9744700,175.2636800,1314.0
-40.9746900,175.2636300,1314.0
-40.9748400,175.2636500,1312.0
-40.9749700,175.2636200,1311.0
-40.9750500,175.2635000,1307.0
-40.9751100,175.2634500,1305.0
-40.9752700,175.2634300,1302.0
-40.9754400,175.2634200,1302.0
-40.9755900,175.2633600,1302.0
-40.9758500,175.2633300,1299.0
-40.9761300,175.2633700,1297.0
-40.9765100,175.2634300,1299.0
-40.9766800,175.2634700,1298.0
-40.9769100,175.2635900,1299.0
-40.9770000,175.2637400,1301.0
-40.9771300,175.2639200,1303.0
-40.9772400,175.2640900,1302.0
-40.9773800,175.2641800,1299.0
-40.9775400,175.2643800,1294.0
-40.9776000,175.2643900,1292.0
-40.9776600,175.2644700,1290.0
-40.9776800,175.2645900,1289.0
-40.9777600,175.2646800,1287.0
-40.9779500,175.2649000,1284.0
-40.9780500,175.2649700,1283.0
-40.9781700,175.2651100,1276.0
-40.9782900,175.2652000,1271.0
-40.9784600,175.2653300,1266.0
-40.9785200,175.2653900,1265.0
-40.9786100,175.2654300,1264.0
-40.9787300,175.2655600,1262.0
-40.9789100,175.2657600,1258.0
-40.9791000,175.2659000,1253.0
-40.9792800,175.2660100,1251.0
-40.9794300,175.2661100,1250.0
-40.9795300,175.2661100,1249.0
-40.9797900,175.2662500,1244.0
-40.9798700,175.2662600,1243.0
-40.9801100,175.2663600,1243.0
-40.9802300,175.2664700,1245.0
-40.9803600,175.2664900,1245.0
-40.9806100,175.2665200,1244.0
-40.9807300,175.2666400,1245.0
-40.9808500,175.2667600,1244.0
-40.9809600,175.2668700,1245.0
-40.9810700,175.2670500,1246.0
-40.9811200,175.2671800,1246.0
-40.9813300,175.2673500,1241.0
-40.9816700,175.2676100,1245.0
-40.9819300,175.2677900,1248.0
-40.9820600,175.2679300,1248.0
-40.9822700,175.2681300,1247.0
-40.9823500,175.2681800,1248.0
-40.9824700,175.2682700,1250.0
-40.9825600,175.2684400,1253.0
-40.9827300,175.2685400,1255.0
-40.9829000,175.2685700,1256.0
-40.9832200,175.2687600,1259.0
-40.9833400,175.2687700,1262.0
-40.9834800,175.2687700,1264.0
-40.9836400,175.2687400,1266.0
-40.9837600,175.2688600,1269.0
-40.9838400,175.2689700,1271.0
-40.9839200,175.2691000,1274.0
-40.9839700,175.2691200,1274.0
-40.9840100,175.2692200,1277.0
-40.9839800,175.2692700,1278.0
-40.9840100,175.2693800,1280.0
-40.9841200,175.2695300,1286.0
-40.9841200,175.2696500,1290.0
-40.9841700,175.2697900,1296.0
-40.9842100,175.2699900,1302.0
-40.9842500,175.2700700,1304.0
-40.9842300,175.2701200,1304.0
-40.9842900,175.2702600,1309.0
-40.9844400,175.2704000,1315.0
-40.9846800,175.2705000,1323.0
-40.9848400,175.2706600,1329.0
-40.9849900,175.2707400,1335.0
-40.9851500,175.2707600,1339.0
-40.9852800,175.2707300,1343.0
-40.9855300,175.2708200,1352.0
-40.9855600,175.2709600,1352.0
-40.9856400,175.2710800,1353.0
-40.9857400,175.2712700,1352.0
-40.9857800,175.2714600,1350.0
-40.9858700,175.2718400,1342.0
-40.9859300,175.2722700,1332.0
