Latitude,Longitude,Elevation
-39.9021500,176.0421800,1474.0
-39.9021500,176.0422000,1475.0
-39.9020200,176.0425400,1485.0
-39.9020200,176.0426100,1486.0
-39.9020200,176.0426800,1487.0
-39.9020200,176.0427600,1488.0
-39.9020200,176.0428400,1490.0
-39.9020200,176.0429200,1491.0
-39.9020200,176.0429900,1493.0
-39.9020100,176.0430600,1494.0
-39.9020000,176.0431400,1497.0
-39.9019900,176.0432100,1500.0
-39.9019900,176.0432800,1503.0
-39.9019900,176.0433400,1505.0
-39.9019800,176.0434200,1507.0
-39.9019800,176.0434800,1509.0
-39.9019900,176.0435600,1510.0
-39.9020000,176.0436100,1511.0
-39.9020200,176.0436700,1512.0
-39.9020200,176.0437000,1512.0
-39.9020800,176.0438500,1513.0
-39.9021100,176.0439000,1514.0
-39.9021500,176.0439400,1513.0
-39.9021800,176.0439900,1513.0
-39.9022000,176.0440500,1513.0
-39.9022500,176.0440700,1513.0
-39.9023100,176.0440700,1513.0
-39.9023600,176.0440700,1513.0
-39.9024000,176.0440800,1513.0
-39.9024600,176.0441300,1513.0
-39.9025000,176.0441600,1513.0
-39.9025400,176.0442000,1512.0
-39.9025800,176.0442300,1512.0
-39.9026100,176.0442700,1512.0
-39.9026500,176.0443100,1511.0
-39.9026900,176.0443300,1511.0
-39.9027400,176.0443500,1511.0
-39.9027900,176.0443700,1511.0
-39.9028200,176.0444100,1510.0
-39.9028500,176.0444700,1510.0
-39.9028800,176.0445400,1509.0
-39.9029200,176.0445900,1508.0
-39.9029400,176.0446500,1508.0
-39.9029700,176.0446900,1507.0
-39.9029600,176.0447600,1506.0
-39.9029400,176.0447900,1506.0
-39.9029200,176.0449900,1504.0
-39.9029500,176.0450400,1503.0
-39.9029800,176.0451400,1501.0
-39.9030000,176.0452100,1499.0
-39.9030100,176.0452700,1498.0
-39.9030200,176.0453300,1496.0
-39.9029900,176.0453900,1495.0
-39.9029600,176.0454500,1494.0
-39.9029300,176.0455000,1493.0
-39.9029000,176.0455600,1492.0
-39.9028700,176.0456300,1491.0
-39.9028500,176.0456900,1489.0
-39.9028100,176.0457700,1487.0
-39.9027700,176.0458300,1487.0
-39.9027400,176.0458900,1486.0
-39.9027100,176.0459400,1486.0
-39.9026800,176.0460000,1485.0
-39.9026700,176.0460600,1484.0
-39.9026500,176.0461100,1484.0
-39.9026500,176.0461900,1483.0
-39.9026700,176.0462500,1481.0
-39.9026700,176.0463400,1479.0
-39.9026700,176.0463500,1479.0
-39.9026700,176.0470200,1459.0
-39.9026700,176.0471200,1456.0
-39.9026600,176.0472000,1455.0
-39.9026400,176.0472700,1454.0
-39.9026100,176.0473500,1454.0
-39.9025900,176.0474000,1454.0
-39.9025400,176.0474400,1455.0
-39.9024900,176.0474900,1456.0
-39.9024500,176.0475300,1455.0
-39.9024200,176.0475800,1455.0
-39.9024000,176.0476400,1454.0
-39.9023900,176.0477000,1453.0
-39.9023700,176.0477700,1451.0
-39.9023600,176.0478300,1451.0
-39.9023400,176.0478900,1451.0
-39.9023200,176.0479500,1452.0
-39.9023100,176.0480000,1452.0
-39.9023100,176.0480900,1451.0
