Latitude,Longitude,Elevation
-39.1166800,175.0092400,118.0
-39.1166800,175.0091800,118.0
-39.1166700,175.0090800,117.0
-39.1166600,175.0089400,116.0
-39.1166600,175.0088700,115.0
-39.1166600,175.0088100,114.0
-39.1166400,175.0087500,113.0
-39.1166400,175.0087300,113.0
-39.1166400,175.0086500,111.0
-39.1166400,175.0085400,110.0
-39.1166400,175.0083900,108.0
-39.1166300,175.0082700,106.0
-39.1166100,175.0081400,102.0
-39.1165900,175.0080300,101.0
-39.1165700,175.0079100,102.0
-39.1165400,175.0078300,103.0
-39.1165200,175.0077400,104.0
-39.1164800,175.0076400,105.0
-39.1164600,175.0075500,106.0
-39.1164300,175.0074500,106.0
-39.1164100,175.0073600,106.0
-39.1163800,175.0072600,106.0
-39.1163700,175.0071800,107.0
-39.1163600,175.0071000,108.0
-39.1163500,175.0070400,109.0
-39.1163300,175.0070000,109.0
-39.1163300,175.0069400,110.0
-39.1163100,175.0068800,111.0
-39.1162700,175.0067800,112.0
-39.1162100,175.0066500,112.0
-39.1161600,175.0065300,114.0
-39.1161100,175.0064300,115.0
-39.1160700,175.0063500,115.0
-39.1160000,175.0062700,115.0
-39.1159600,175.0062100,115.0
-39.1159200,175.0061600,115.0
-39.1158900,175.0061100,115.0
-39.1158300,175.0060300,114.0
-39.1157600,175.0059700,114.0
-39.1156900,175.0059200,115.0
-39.1156000,175.0058400,115.0
-39.1155300,175.0057600,115.0
-39.1154900,175.0057100,115.0
-39.1154800,175.0056900,115.0
-39.1153900,175.0055700,113.0
-39.1152900,175.0054400,109.0
-39.1151800,175.0053100,103.0
-39.1150700,175.0051500,98.0
-39.1149800,175.0050400,95.0
-39.1149100,175.0049600,96.0
-39.1148700,175.0049100,97.0
-39.1148200,175.0048500,98.0
-39.1147800,175.0048000,98.0
-39.1147400,175.0047000,99.0
-39.1147000,175.0046400,100.0
-39.1146600,175.0045800,100.0
-39.1146200,175.0045000,100.0
-39.1145700,175.0044000,99.0
-39.1145500,175.0043200,99.0
-39.1145400,175.0042900,99.0
